,time,gid,lid,kind,population,type
429,644.8245307941072,11,0,0,v1,111
430,644.9320218516658,12,0,0,v1,112
431,646.2720670152573,90,0,2,virt,100
432,646.2825784217521,83,0,2,virt,100
433,646.9139498722507,0,0,0,v1,100
434,647.0926003310648,64,0,2,virt,100
435,647.2822216461869,47,0,2,virt,100
436,647.6995386922551,39,0,2,virt,100
437,648.9776032540317,9,0,0,v1,109
438,649.1243216063922,10,0,0,v1,110
439,649.1674634295551,54,0,2,virt,100
440,649.3285919314274,51,0,2,virt,100
441,649.419451513449,80,0,2,virt,100
442,650.7845742027207,13,0,0,v1,113
443,650.8863160189891,3,0,0,v1,103
444,650.9173523651205,59,0,2,virt,100
445,651.0981349509912,12,0,0,v1,112
446,651.7175702610213,63,0,2,virt,100
447,652.5299580953794,6,0,0,v1,106
448,652.7195200218001,35,0,2,virt,100
449,652.8496447475269,72,0,2,virt,100
450,653.1807464543575,4,0,0,v1,104
451,653.9057341944128,103,0,2,virt,100
452,654.4595111401827,5,0,0,v1,105
453,654.777063649186,42,0,2,virt,100
454,654.9114861541354,27,0,2,virt,100
455,655.0631073970442,111,0,2,virt,100
456,656.6384305951569,30,0,2,virt,100
457,656.8112292139149,78,0,2,virt,100
458,656.8116178084324,75,0,2,virt,100
459,656.8382813748102,16,0,2,virt,100
460,656.9140977386621,48,0,2,virt,100
461,657.288681373632,8,0,0,v1,108
462,657.4895992004887,27,0,2,virt,100
463,657.8288252573955,56,0,2,virt,100
464,657.9526429280556,14,0,0,v1,114
465,658.4933195317034,12,0,0,v1,112
466,658.8466472399294,54,0,2,virt,100
467,658.9878135704756,38,0,2,virt,100
468,659.1270005783654,99,0,2,virt,100
469,659.2194565204484,77,0,2,virt,100
470,659.7271926955341,3,0,0,v1,103
471,659.8782339599989,104,0,2,virt,100
472,659.977710837632,67,0,2,virt,100
473,660.0837706233951,30,0,2,virt,100
474,660.3829243754959,21,0,2,virt,100
475,660.4125569442738,104,0,2,virt,100
476,660.518386290506,107,0,2,virt,100
477,660.7350533705452,10,0,0,v1,110
478,660.7785290094077,33,0,2,virt,100
479,660.8628465503152,18,0,2,virt,100
480,660.8761108485751,1,0,0,v1,101
481,661.3946132558907,2,0,0,v1,102
482,661.6443198300133,67,0,2,virt,100
483,662.3333548177442,6,0,0,v1,106
484,662.5351019775387,66,0,2,virt,100
485,662.5943699588046,114,0,2,virt,100
486,662.8031471278127,93,0,2,virt,100
487,663.0381723819229,4,0,0,v1,104
488,663.1056797924654,94,0,2,virt,100
489,663.1305682812606,11,0,0,v1,111
490,663.134268765071,8,0,0,v1,108
491,663.2592943684806,0,0,0,v1,100
492,663.3805974865603,103,0,2,virt,100
493,663.3807769220954,76,0,2,virt,100
494,663.4604164655066,14,0,0,v1,114
495,663.5022230752973,3,0,0,v1,103
496,663.8668389129151,108,0,2,virt,100
497,663.8865166684042,101,0,2,virt,100
498,663.970604126024,34,0,2,virt,100
499,664.2130342835413,12,0,0,v1,112
500,664.6344223300736,13,0,0,v1,113
501,664.8032304621975,69,0,2,virt,100
502,664.916739367509,111,0,2,virt,100
503,665.0393874654744,41,0,2,virt,100
504,665.2311402365515,9,0,0,v1,109
505,665.3260082378034,77,0,2,virt,100
506,665.6419655023674,7,0,0,v1,107
507,665.7003623179531,74,0,2,virt,100
508,665.9846122279453,106,0,2,virt,100
509,666.0226960728903,81,0,2,virt,100
510,666.1012477492013,5,0,0,v1,105
511,667.8220267119152,10,0,0,v1,110
512,667.8302922223463,3,0,0,v1,103
513,668.4791527086383,1,0,0,v1,101
514,668.7808971933215,2,0,0,v1,102
515,669.1065300084582,12,0,0,v1,112
516,669.3405847825882,69,0,2,virt,100
517,669.3447209192032,8,0,0,v1,108
518,669.4476820514872,6,0,0,v1,106
519,670.0080935154015,62,0,2,virt,100
520,670.2882911633777,24,0,2,virt,100
521,670.7540878731701,54,0,2,virt,100
522,670.8346211130682,40,0,2,virt,100
523,670.988202844946,82,0,2,virt,100
524,671.0407707394546,26,0,2,virt,100
525,671.7735459392953,4,0,0,v1,104
526,673.8354631712907,77,0,2,virt,100
527,674.5218862678347,3,0,0,v1,103
528,674.7937681969636,14,0,0,v1,114
529,675.875777708747,89,0,2,virt,100
530,675.9176748042639,29,0,2,virt,100
531,676.1645085170163,69,0,2,virt,100
532,677.4701009887941,31,0,2,virt,100
533,678.2754269749081,12,0,0,v1,112
534,678.3568327042859,103,0,2,virt,100
535,678.6082183194789,20,0,2,virt,100
536,678.7649224931226,88,0,2,virt,100
537,678.8740665350249,91,0,2,virt,100
538,679.0577018345762,36,0,2,virt,100
539,679.547214401124,28,0,2,virt,100
540,679.6556702000901,92,0,2,virt,100
541,680.0780329602229,39,0,2,virt,100
542,680.2932261054261,74,0,2,virt,100
543,680.4877846719763,70,0,2,virt,100
544,680.5489249562378,53,0,2,virt,100
545,680.631810712962,80,0,2,virt,100
546,680.9499082344184,79,0,2,virt,100
547,681.2424199864589,89,0,2,virt,100
548,681.5454864063922,81,0,2,virt,100
549,681.8105046379453,87,0,2,virt,100
550,682.0024079278169,8,0,0,v1,108
551,682.4926398868453,10,0,0,v1,110
552,682.8018371769194,70,0,2,virt,100
553,682.8547817081053,6,0,0,v1,106
554,683.0903019734402,3,0,0,v1,103
555,683.2695194918788,105,0,2,virt,100
556,683.4119920955097,12,0,0,v1,112
557,683.6963395906665,0,0,0,v1,100
558,683.8888081910148,4,0,0,v1,104
559,684.2987955340844,2,0,0,v1,102
560,684.3567500432672,14,0,0,v1,114
561,684.8628539371578,11,0,0,v1,111
562,685.4510264882614,33,0,2,virt,100
563,686.0212271524566,13,0,0,v1,113
564,686.1007120840618,9,0,0,v1,109
565,686.9285160101525,5,0,0,v1,105
566,687.6105452055423,70,0,2,virt,100
567,687.8822557459185,59,0,2,virt,100
568,688.0615295540508,20,0,2,virt,100
569,688.1019432587548,26,0,2,virt,100
570,689.5935997770755,109,0,2,virt,100
571,689.6157107048595,94,0,2,virt,100
572,690.3891404691235,31,0,2,virt,100
573,690.5962531805105,23,0,2,virt,100
574,690.6267510565393,24,0,2,virt,100
575,690.8552078004983,59,0,2,virt,100
576,691.0034343308675,73,0,2,virt,100
577,691.4807000328433,61,0,2,virt,100
