timestamps population node_ids
1587.1100000115327 v1 4
1578.2400000113391 v1 4
1567.74000001111 v1 4
1555.000000010832 v1 4
1597.7200000117643 v1 3
1587.6000000115434 v1 3
1582.220000011426 v1 3
1577.6100000113254 v1 3
1569.490000011148 v1 3
1564.810000011046 v1 3
1553.1400000107913 v1 6
1555.0300000108325 v1 3
1554.6700000108249 v1 2
1599.9600000118132 v1 1
1582.250000011427 v1 0
1574.110000011249 v1 0
1550.1900000107269 v1 0
1546.2400000106406 v1 14
1537.920000010459 v1 14
1530.4400000102958 v1 14
1524.2900000101615 v1 14
1519.270000010052 v1 14
1509.2600000098334 v1 14
1522.510000010123 v1 13
1548.3800000106874 v1 12
1542.7500000105645 v1 12
1581.1800000114033 v1 2
1565.640000011064 v1 6
1573.880000011244 v1 6
1581.7000000114149 v1 6
1621.0300000122731 v1 2
1600.410000011823 v1 2
1644.220000012779 v1 0
1631.520000012502 v1 0
1619.9300000122491 v1 0
1600.0500000118152 v1 0
1596.520000011738 v1 14
1587.44000001154 v1 14
1578.5000000113448 v1 14
1571.7500000111977 v1 14
1553.720000010804 v1 14
1597.5300000117602 v1 12
1591.230000011623 v1 12
1582.580000011434 v1 12
1577.1600000113156 v1 12
1566.0600000110733 v1 12
1553.9000000108078 v1 12
1589.9800000115954 v1 6
1598.9700000117916 v1 6
1582.9400000114415 v1 7
1550.930000010743 v1 8
1563.570000011019 v1 8
1572.2200000112075 v1 8
1534.250000010379 v1 12
1580.1800000113817 v1 8
1597.800000011766 v1 8
1553.9600000108092 v1 9
1581.530000011411 v1 9
1555.420000010841 v1 11
1579.2700000113616 v1 11
1596.3000000117331 v1 11
1587.2500000115358 v1 8
1527.4000000102294 v1 12
1521.150000010093 v1 12
1517.0200000100028 v1 12
1531.490000010319 v1 3
1525.8100000101947 v1 3
1520.6700000100825 v1 3
1516.6500000099948 v1 3
1510.110000009852 v1 3
1503.2700000097027 v1 3
1538.2100000104654 v1 2
1520.970000010089 v1 2
1509.880000009847 v1 2
1521.3600000100976 v1 1
1538.7200000104765 v1 0
1520.3400000100753 v1 0
1504.5600000097309 v1 0
1497.4900000095763 v1 14
1487.9000000093672 v1 14
1480.4000000092035 v1 14
1471.2900000090046 v1 14
1477.03000000913 v1 9
1489.170000009395 v1 9
1453.21000000861 v1 11
1478.2600000091568 v1 11
1489.220000009396 v1 11
1454.260000008633 v1 12
1537.9500000104597 v1 3
1467.8600000089298 v1 12
1480.6600000092092 v1 12
1486.2300000093308 v1 12
1493.9800000095 v1 12
1450.4700000085502 v1 13
1490.2000000094174 v1 13
1451.5800000085744 v1 14
1473.8600000090607 v1 12
1636.9300000126202 v1 2
1543.8600000105887 v1 3
1500.310000009638 v1 4
1509.880000009847 v1 12
1502.510000009686 v1 12
1543.830000010588 v1 11
1520.7900000100851 v1 11
1507.4300000097935 v1 11
1539.5800000104953 v1 9
1523.6000000101465 v1 9
1512.1900000098974 v1 9
1543.5900000105828 v1 8
1536.9400000104376 v1 8
1529.0100000102643 v1 8
1521.9400000101102 v1 8
1516.0800000099823 v1 8
1508.3500000098136 v1 8
1500.4700000096416 v1 8
1521.4900000101004 v1 7
1545.4900000106245 v1 6
1509.9400000098483 v1 4
1519.590000010059 v1 4
1528.3200000102495 v1 4
1537.7100000104545 v1 4
1546.180000010639 v1 4
1509.0000000098278 v1 5
1549.1500000107042 v1 3
1520.8100000100856 v1 5
1546.0500000106365 v1 5
1506.400000009771 v1 6
1514.330000009944 v1 6
1521.610000010103 v1 6
1529.0000000102643 v1 6
1537.7000000104542 v1 6
1530.8900000103056 v1 5
1730.2200000146563 v1 8
1601.5900000118488 v1 3
1614.3400000121271 v1 3
1697.260000013937 v1 14
1688.23000001374 v1 14
1679.6700000135531 v1 14
1672.4900000133964 v1 14
1657.8700000130773 v1 14
1681.6500000135964 v1 13
1696.5100000139207 v1 12
1687.7100000137286 v1 12
1680.0200000135608 v1 12
1675.1800000134551 v1 12
1667.9200000132969 v1 12
1661.6200000131591 v1 12
1655.470000013025 v1 12
1680.320000013567 v1 11
1710.400000014224 v1 0
1666.5900000132676 v1 11
1664.0800000132128 v1 9
1697.2500000139369 v1 8
1688.550000013747 v1 8
1680.6800000135752 v1 8
1674.390000013438 v1 8
1665.2700000132388 v1 8
1655.6700000130293 v1 8
1682.140000013607 v1 7
1699.130000013978 v1 6
1690.3100000137854 v1 6
1681.8700000136012 v1 6
1675.1800000134551 v1 6
1664.9700000132325 v1 6
1656.62000001305 v1 6
1681.1000000135843 v1 9
1717.8800000143872 v1 0
1731.8300000146917 v1 0
1749.670000015081 v1 0
