,time,gid,lid,kind,population,type
223,576.6335713851253,3,0,0,v1,103
224,577.5375461040952,2,0,0,v1,102
225,577.7694933941418,11,0,0,v1,111
226,577.802458220513,12,0,0,v1,112
227,578.1627612099863,15,0,2,virt,100
228,578.4876063845562,8,0,0,v1,108
229,578.9107643595031,7,0,0,v1,107
230,579.2121096676303,103,0,2,virt,100
231,579.6296704191935,102,0,2,virt,100
232,580.1527689919931,62,0,2,virt,100
233,580.3556600595836,91,0,2,virt,100
234,581.0893998319376,77,0,2,virt,100
235,581.2753819669882,79,0,2,virt,100
236,581.4880056040694,28,0,2,virt,100
237,583.4423927149533,3,0,0,v1,103
238,583.7285933807838,14,0,0,v1,114
239,583.7613817151775,112,0,2,virt,100
240,583.7857484238663,6,0,0,v1,106
241,583.885517096616,86,0,2,virt,100
242,584.2015447764505,12,0,0,v1,112
243,584.5040913900112,4,0,0,v1,104
244,584.6566425883009,70,0,2,virt,100
245,585.4183137625151,107,0,2,virt,100
246,586.2280345993187,47,0,2,virt,100
247,586.2473291872392,10,0,0,v1,110
248,586.6218133929553,18,0,2,virt,100
249,587.1684044654587,35,0,2,virt,100
250,587.2181260098237,62,0,2,virt,100
251,587.2642368009208,106,0,2,virt,100
252,588.4935500496036,57,0,2,virt,100
253,588.6430644144393,110,0,2,virt,100
254,588.9261834450934,57,0,2,virt,100
255,588.9698696776092,112,0,2,virt,100
256,588.9720972649242,85,0,2,virt,100
257,589.0251037552009,17,0,2,virt,100
258,589.0484253549124,108,0,2,virt,100
259,589.3538103898002,88,0,2,virt,100
260,589.708102267292,8,0,0,v1,108
261,589.7803131650923,14,0,0,v1,114
262,590.284460250154,12,0,0,v1,112
263,590.5612151249353,13,0,0,v1,113
264,590.5871452568931,29,0,2,virt,100
265,590.616083567548,46,0,2,virt,100
266,591.1133134066476,3,0,0,v1,103
267,591.4834055585407,1,0,0,v1,101
268,591.7105054657491,0,0,0,v1,100
269,591.8389796442492,34,0,2,virt,100
270,592.045626170681,23,0,2,virt,100
271,592.2346406329941,76,0,2,virt,100
272,592.5103642142294,4,0,0,v1,104
273,592.6305517379087,72,0,2,virt,100
274,592.813693894982,6,0,0,v1,106
275,592.9013474677353,47,0,2,virt,100
276,592.9437710889829,71,0,2,virt,100
277,593.7862750355278,88,0,2,virt,100
278,593.9066008857759,70,0,2,virt,100
279,593.9761000320883,81,0,2,virt,100
280,594.3237208996381,112,0,2,virt,100
281,594.369123069069,90,0,2,virt,100
282,595.0967303501272,106,0,2,virt,100
283,595.7406321042654,14,0,0,v1,114
284,595.968401688679,12,0,0,v1,112
285,595.9756789782559,53,0,2,virt,100
286,596.1041503828602,3,0,0,v1,103
287,596.1089085198437,8,0,0,v1,108
288,596.1917678567615,72,0,2,virt,100
289,596.7032299925314,10,0,0,v1,110
290,596.853617383274,27,0,2,virt,100
291,597.2825478080568,11,0,0,v1,111
292,597.7213352180294,9,0,0,v1,109
293,597.761254250418,29,0,2,virt,100
294,598.9874702454442,13,0,0,v1,113
295,599.2393447618516,21,0,2,virt,100
296,599.5104869776306,7,0,0,v1,107
297,599.8263249174344,21,0,2,virt,100
298,600.3448051778829,4,0,0,v1,104
299,600.7390069322215,102,0,2,virt,100
300,601.5714121222122,6,0,0,v1,106
301,601.6675289521039,73,0,2,virt,100
302,602.1058155782064,57,0,2,virt,100
303,602.2475591408146,60,0,2,virt,100
304,602.7033851992622,99,0,2,virt,100
305,604.1721868162878,105,0,2,virt,100
306,604.4849924782651,66,0,2,virt,100
307,605.166013950916,3,0,0,v1,103
308,605.1939481424617,12,0,0,v1,112
309,605.2188308005502,25,0,2,virt,100
310,605.5826469353806,8,0,0,v1,108
311,607.2303584045101,79,0,2,virt,100
312,607.2740443326196,40,0,2,virt,100
313,607.4716147233937,69,0,2,virt,100
314,608.3718874878671,20,0,2,virt,100
315,608.4454953300368,69,0,2,virt,100
316,608.9143293799905,93,0,2,virt,100
317,609.2542747531223,114,0,2,virt,100
318,609.8522447333733,72,0,2,virt,100
319,610.5810974695854,4,0,0,v1,104
320,611.207633339674,46,0,2,virt,100
321,611.7797630711566,10,0,0,v1,110
322,611.7906123250737,112,0,2,virt,100
323,612.1294126177781,3,0,0,v1,103
324,612.5137542846819,49,0,2,virt,100
325,612.5465976743963,1,0,0,v1,101
326,612.6767559422454,12,0,0,v1,112
327,613.2013428870945,61,0,2,virt,100
328,613.429433840582,8,0,0,v1,108
329,613.5463394294508,6,0,0,v1,106
330,613.5696305314152,40,0,2,virt,100
331,613.6046324476134,70,0,2,virt,100
332,613.6636661982998,22,0,2,virt,100
333,614.1060160882588,49,0,2,virt,100
334,615.0373785577182,14,0,0,v1,114
335,615.1128337019726,95,0,2,virt,100
336,616.436335988424,3,0,0,v1,103
337,616.8640288721266,18,0,2,virt,100
338,617.5945176895799,26,0,2,virt,100
339,617.6096805693841,53,0,2,virt,100
340,617.7158997803059,24,0,2,virt,100
341,618.0715416697315,36,0,2,virt,100
342,618.4337076842975,49,0,2,virt,100
343,618.7746842913166,19,0,2,virt,100
344,619.0366276699475,4,0,0,v1,104
345,619.0501161720829,106,0,2,virt,100
346,619.0760649929323,21,0,2,virt,100
347,619.353754997663,68,0,2,virt,100
348,619.3605776796506,13,0,0,v1,113
349,620.0223933670502,43,0,2,virt,100
350,620.346171374582,12,0,0,v1,112
351,620.3553960996423,14,0,0,v1,114
352,620.4395477315952,86,0,2,virt,100
353,621.7567684243182,8,0,0,v1,108
354,621.8819616603926,0,0,0,v1,100
355,621.9294001221222,19,0,2,virt,100
356,622.2190568773167,3,0,0,v1,103
357,622.2646434962384,1,0,0,v1,101
358,622.355954446528,80,0,2,virt,100
359,622.4519714356865,36,0,2,virt,100
360,622.6440298523861,19,0,2,virt,100
361,622.6853163416553,76,0,2,virt,100
362,622.7244617427667,6,0,0,v1,106
363,622.9264426894191,112,0,2,virt,100
364,623.7732003963262,10,0,0,v1,110
365,624.0248602854098,109,0,2,virt,100
366,624.1945837841286,97,0,2,virt,100
367,624.2544369182663,59,0,2,virt,100
368,624.3695743638353,30,0,2,virt,100
369,624.9247822231373,98,0,2,virt,100
370,625.5212564293222,14,0,0,v1,114
371,625.5347929647762,2,0,0,v1,102
372,625.5493785451057,52,0,2,virt,100
373,626.3718970914124,12,0,0,v1,112
374,626.6884409521252,114,0,2,virt,100
375,627.0374731814005,4,0,0,v1,104
376,627.5788601715317,54,0,2,virt,100
377,627.6333705282237,8,0,0,v1,108
378,627.6600355364069,11,0,0,v1,111
379,627.8292361786798,3,0,0,v1,103
380,627.88991739666,38,0,2,virt,100
381,628.3385699517357,76,0,2,virt,100
382,628.6421476929232,90,0,2,virt,100
383,628.8697728118797,13,0,0,v1,113
384,629.0337413383405,112,0,2,virt,100
385,629.7273903558465,63,0,2,virt,100
386,630.2411023295472,74,0,2,virt,100
387,631.0706746285841,44,0,2,virt,100
388,631.6171715421625,49,0,2,virt,100
389,631.6996790999893,14,0,0,v1,114
390,631.806363751996,43,0,2,virt,100
391,632.1866353864824,6,0,0,v1,106
392,632.7173551187672,24,0,2,virt,100
393,632.7465562383476,71,0,2,virt,100
394,633.3146427644322,12,0,0,v1,112
395,633.9185234816141,3,0,0,v1,103
396,633.9451579687948,43,0,2,virt,100
397,634.9844928196227,37,0,2,virt,100
398,635.3414231591652,83,0,2,virt,100
399,635.3590536126493,38,0,2,virt,100
400,635.5947179380605,103,0,2,virt,100
401,635.8475046772209,10,0,0,v1,110
402,636.2567884468452,4,0,0,v1,104
403,636.6472863951694,78,0,2,virt,100
404,637.8305869153112,17,0,2,virt,100
405,638.256291983983,85,0,2,virt,100
406,638.673307418836,87,0,2,virt,100
407,639.211415618805,8,0,0,v1,108
408,639.2120333415863,95,0,2,virt,100
409,639.9001568980146,82,0,2,virt,100
410,640.2808795745309,23,0,2,virt,100
411,640.7374050146859,106,0,2,virt,100
412,641.0275262417858,12,0,0,v1,112
413,641.0561043032825,92,0,2,virt,100
414,641.0705246772277,45,0,2,virt,100
415,641.4148484030941,3,0,0,v1,103
416,641.4601087400898,18,0,2,virt,100
417,642.0595078088312,14,0,0,v1,114
418,642.3377731525125,73,0,2,virt,100
419,642.7287465260272,6,0,0,v1,106
420,642.8969381604223,23,0,2,virt,100
421,643.0271055715641,45,0,2,virt,100
422,643.0680793862425,47,0,2,virt,100
423,643.9981696788694,61,0,2,virt,100
424,644.1721537572889,15,0,2,virt,100
425,644.3427613204599,4,0,0,v1,104
426,645.9801285745863,8,0,0,v1,108
427,646.2720670152573,90,0,2,virt,100
428,646.2825784217521,83,0,2,virt,100
429,646.4271607205574,0,0,0,v1,100
430,647.0604811380672,3,0,0,v1,103
431,647.0926003310648,64,0,2,virt,100
432,647.1549739832384,12,0,0,v1,112
433,647.2822216461869,47,0,2,virt,100
434,647.6995386922551,39,0,2,virt,100
435,648.0781199056755,10,0,0,v1,110
436,649.1674634295551,54,0,2,virt,100
437,649.3285919314274,51,0,2,virt,100
438,649.419451513449,80,0,2,virt,100
439,650.9173523651205,59,0,2,virt,100
440,651.7175702610213,63,0,2,virt,100
441,652.4675840519203,6,0,0,v1,106
442,652.7195200218001,35,0,2,virt,100
443,652.8496447475269,72,0,2,virt,100
444,653.1952521483721,13,0,0,v1,113
445,653.5086301848281,4,0,0,v1,104
446,653.9057341944128,103,0,2,virt,100
447,654.777063649186,42,0,2,virt,100
448,654.9114861541354,27,0,2,virt,100
449,655.0366210673417,12,0,0,v1,112
450,655.0631073970442,111,0,2,virt,100
451,655.6413395613653,14,0,0,v1,114
452,655.783179912899,8,0,0,v1,108
453,656.6384305951569,30,0,2,virt,100
454,656.8112292139149,78,0,2,virt,100
455,656.8116178084324,75,0,2,virt,100
456,656.8382813748102,16,0,2,virt,100
457,656.9140977386621,48,0,2,virt,100
458,657.4895992004887,27,0,2,virt,100
459,657.8288252573955,56,0,2,virt,100
460,658.1306424462074,3,0,0,v1,103
461,658.8466472399294,54,0,2,virt,100
462,658.9878135704756,38,0,2,virt,100
463,659.1270005783654,99,0,2,virt,100
464,659.2194565204484,77,0,2,virt,100
465,659.4181424390318,14,0,0,v1,114
466,659.8782339599989,104,0,2,virt,100
467,659.977710837632,67,0,2,virt,100
468,660.0837706233951,30,0,2,virt,100
469,660.197121641856,1,0,0,v1,101
470,660.3829243754959,21,0,2,virt,100
471,660.4125569442738,104,0,2,virt,100
472,660.518386290506,107,0,2,virt,100
473,660.7785290094077,33,0,2,virt,100
474,660.8628465503152,18,0,2,virt,100
475,661.2108579545885,4,0,0,v1,104
476,661.6303375037393,2,0,0,v1,102
477,661.6443198300133,67,0,2,virt,100
478,661.7170956810315,8,0,0,v1,108
479,661.8550969576393,10,0,0,v1,110
480,661.8806819615644,12,0,0,v1,112
481,661.9116184472852,6,0,0,v1,106
482,661.9290389715068,3,0,0,v1,103
483,662.5351019775387,66,0,2,virt,100
484,662.5943699588046,114,0,2,virt,100
485,662.8031471278127,93,0,2,virt,100
486,662.9699438316642,11,0,0,v1,111
487,663.0424528268156,14,0,0,v1,114
488,663.1056797924654,94,0,2,virt,100
489,663.3805974865603,103,0,2,virt,100
490,663.3807769220954,76,0,2,virt,100
491,663.8036855221752,0,0,0,v1,100
492,663.8668389129151,108,0,2,virt,100
493,663.8865166684042,101,0,2,virt,100
494,663.970604126024,34,0,2,virt,100
495,664.1612651600208,13,0,0,v1,113
496,664.8032304621975,69,0,2,virt,100
497,664.916739367509,111,0,2,virt,100
498,665.0393874654744,41,0,2,virt,100
499,665.0477577513717,7,0,0,v1,107
500,665.3260082378034,77,0,2,virt,100
501,665.7003623179531,74,0,2,virt,100
502,665.9846122279453,106,0,2,virt,100
503,666.0226960728903,81,0,2,virt,100
504,666.094746123545,3,0,0,v1,103
505,666.2897274810018,1,0,0,v1,101
506,667.1276975953637,9,0,0,v1,109
507,667.267837844891,12,0,0,v1,112
508,667.9270260009188,8,0,0,v1,108
509,668.3019464779892,4,0,0,v1,104
510,669.0762065916816,2,0,0,v1,102
511,669.2707519902581,6,0,0,v1,106
512,669.3405847825882,69,0,2,virt,100
513,670.0080935154015,62,0,2,virt,100
514,670.2882911633777,24,0,2,virt,100
515,670.7540878731701,54,0,2,virt,100
516,670.8346211130682,40,0,2,virt,100
517,670.988202844946,82,0,2,virt,100
518,671.0407707394546,26,0,2,virt,100
519,671.6883138144291,10,0,0,v1,110
520,673.4129032193439,14,0,0,v1,114
521,673.4988208746811,3,0,0,v1,103
522,673.8354631712907,77,0,2,virt,100
523,674.6950358303328,12,0,0,v1,112
524,675.875777708747,89,0,2,virt,100
525,675.9176748042639,29,0,2,virt,100
526,676.1645085170163,69,0,2,virt,100
527,677.4701009887941,31,0,2,virt,100
528,678.3568327042859,103,0,2,virt,100
529,678.6082183194789,20,0,2,virt,100
530,678.7649224931226,88,0,2,virt,100
531,678.8740665350249,91,0,2,virt,100
532,679.0577018345762,36,0,2,virt,100
533,679.547214401124,28,0,2,virt,100
534,679.6556702000901,92,0,2,virt,100
535,680.0040744382209,4,0,0,v1,104
536,680.0780329602229,39,0,2,virt,100
537,680.2932261054261,74,0,2,virt,100
538,680.4877846719763,70,0,2,virt,100
539,680.5489249562378,53,0,2,virt,100
540,680.631810712962,80,0,2,virt,100
541,680.9499082344184,79,0,2,virt,100
542,680.9702106967144,8,0,0,v1,108
543,681.2424199864589,89,0,2,virt,100
544,681.5454864063922,81,0,2,virt,100
545,681.5553435169812,12,0,0,v1,112
546,681.8105046379453,87,0,2,virt,100
547,681.9663597722018,3,0,0,v1,103
548,681.9939513872966,14,0,0,v1,114
549,682.5519109484367,6,0,0,v1,106
550,682.8018371769194,70,0,2,virt,100
551,683.2695194918788,105,0,2,virt,100
552,683.7800276943007,1,0,0,v1,101
553,683.9982527548755,2,0,0,v1,102
554,684.409769108105,10,0,0,v1,110
555,684.9371167191166,11,0,0,v1,111
556,685.0803078319834,13,0,0,v1,113
557,685.4510264882614,33,0,2,virt,100
558,686.1000218910021,4,0,0,v1,104
559,687.4270481638279,0,0,0,v1,100
560,687.6105452055423,70,0,2,virt,100
561,687.8822557459185,59,0,2,virt,100
562,688.0615295540508,20,0,2,virt,100
563,688.1019432587548,26,0,2,virt,100
564,689.5935997770755,109,0,2,virt,100
565,689.6157107048595,94,0,2,virt,100
566,690.3891404691235,31,0,2,virt,100
567,690.5962531805105,23,0,2,virt,100
568,690.6267510565393,24,0,2,virt,100
569,690.8552078004983,59,0,2,virt,100
570,690.921676178691,8,0,0,v1,108
571,691.0034343308675,73,0,2,virt,100
572,691.221937454697,12,0,0,v1,112
573,691.4807000328433,61,0,2,virt,100
574,691.8389555961461,77,0,2,virt,100
575,691.9635900365281,109,0,2,virt,100
576,692.9309985016861,29,0,2,virt,100
577,693.1525096109339,35,0,2,virt,100
578,693.2532057611014,6,0,0,v1,106
579,693.270895569953,3,0,0,v1,103
