timestamps population node_ids
1543.510000010581 v1 12
1536.7600000104335 v1 12
1528.4100000102517 v1 12
1522.9900000101331 v1 12
1517.7500000100188 v1 12
1509.9500000098485 v1 12
1501.820000009671 v1 12
1538.6400000104748 v1 11
1512.2700000098991 v1 11
1502.040000009676 v1 11
1546.2000000106398 v1 10
1535.2500000104008 v1 10
1525.3800000101853 v1 10
1548.9000000106987 v1 12
1518.0900000100262 v1 10
1549.4000000107096 v1 9
1522.0900000101135 v1 9
1545.080000010615 v1 8
1540.3200000105114 v1 8
1533.020000010352 v1 8
1524.4200000101644 v1 8
1518.020000010025 v1 8
1510.060000009851 v1 8
1503.910000009717 v1 8
1523.8900000101528 v1 7
1543.8100000105876 v1 6
1533.8800000103708 v1 6
1525.2200000101818 v1 6
1505.6800000097553 v1 10
1632.5100000125235 v1 11
1522.7200000101273 v1 13
1511.1100000098738 v1 14
1572.3600000112108 v1 8
1564.120000011031 v1 8
1551.6300000107583 v1 8
1595.720000011721 v1 6
1583.5300000114546 v1 6
1575.8300000112863 v1 6
1566.6200000110855 v1 6
1552.2500000107718 v1 6
1584.4900000114756 v1 5
1572.880000011222 v1 5
1596.5900000117397 v1 4
1581.7800000114164 v1 4
1570.170000011163 v1 4
1503.4600000097068 v1 14
1556.4100000108626 v1 4
1588.6100000115655 v1 3
1581.48000001141 v1 3
1577.37000001132 v1 3
1568.8800000111348 v1 3
1564.1500000110316 v1 3
1551.610000010758 v1 3
1581.4500000114092 v1 2
1580.5900000113904 v1 0
1555.1700000108356 v1 0
1547.040000010658 v1 14
1538.4500000104706 v1 14
1528.0900000102445 v1 14
1520.5400000100797 v1 14
1598.1400000117735 v1 3
1750.440000015098 v1 3
1645.1900000128005 v1 11
1606.040000011946 v1 12
1710.6500000142294 v1 8
1703.7800000140794 v1 8
1720.2000000144378 v1 7
1747.4100000150318 v1 6
1736.930000014803 v1 6
1728.8500000146266 v1 6
1719.7700000144284 v1 6
1712.740000014275 v1 6
1704.310000014091 v1 6
1733.5300000147288 v1 5
1718.8900000144092 v1 5
1706.970000014149 v1 5
1745.04000001498 v1 4
1730.84000001467 v1 4
1718.150000014393 v1 4
1706.000000014128 v1 4
1745.8000000149966 v1 3
1737.71000001482 v1 3
1729.8200000146478 v1 3
1723.50000001451 v1 3
1717.2600000143736 v1 3
1710.0300000142158 v1 3
1704.7800000141012 v1 3
1747.8600000150416 v1 2
1717.5700000143804 v1 2
1710.5600000142274 v1 2
1717.9400000143885 v1 1
1716.940000014367 v1 8
1722.9700000144985 v1 8
1730.1600000146552 v1 8
1737.220000014809 v1 8
1787.6700000159103 v1 0
1771.5400000155585 v1 0
1750.0100000150885 v1 0
1745.310000014986 v1 14
1735.510000014772 v1 14
1725.6400000145566 v1 14
1717.8900000143874 v1 14
1709.1000000141955 v1 14
1702.9200000140606 v1 14
1720.250000014439 v1 13
1745.8500000149977 v1 12
1737.070000014806 v1 12
1729.860000014649 v1 12
1731.6700000146882 v1 0
1722.1900000144813 v1 12
1709.4500000142032 v1 12
1702.850000014059 v1 12
1745.5700000149916 v1 11
1718.290000014396 v1 11
1706.1700000141316 v1 11
1747.7200000150383 v1 10
1733.1600000147207 v1 10
1723.50000001451 v1 10
1715.8500000143429 v1 10
1705.1200000141089 v1 10
1735.690000014776 v1 9
1714.5900000143154 v1 9
1745.410000014988 v1 8
1716.64000001436 v1 12
1717.4800000143784 v1 0
1703.380000014071 v1 0
1689.9500000137775 v1 14
1663.8000000132067 v1 5
1693.090000013846 v1 4
1681.080000013584 v1 4
1670.000000013342 v1 4
1657.5500000130703 v1 4
1697.1000000139336 v1 3
1686.990000013713 v1 3
1679.5400000135503 v1 3
1674.0200000134298 v1 3
1664.41000001322 v1 3
1657.400000013067 v1 3
1650.6800000129203 v1 3
1676.050000013474 v1 2
1679.570000013551 v1 5
1680.0500000135614 v1 1
1675.3800000134595 v1 0
1657.6100000130716 v1 0
1643.4900000127634 v1 14
1632.4500000125224 v1 14
1622.7900000123116 v1 14
1616.4100000121723 v1 14
1605.580000011936 v1 14
1601.830000011854 v1 13
1643.8200000127706 v1 12
1636.5800000126126 v1 12
1629.4900000124578 v1 12
1620.6700000122653 v1 12
1614.6400000121337 v1 12
1680.310000013567 v1 0
1600.6100000118274 v1 12
1658.040000013081 v1 6
1676.4500000134828 v1 6
1681.4900000135929 v1 14
1675.450000013461 v1 14
1666.2000000132591 v1 14
1656.8400000130548 v1 14
1682.1500000136073 v1 13
1696.6900000139246 v1 12
1688.0300000137356 v1 12
1679.8700000135575 v1 12
1674.3300000134366 v1 12
1664.7400000132272 v1 12
1658.4300000130895 v1 12
1652.6500000129631 v1 12
1680.0100000135606 v1 11
1666.7800000132718 v1 6
1665.600000013246 v1 11
1680.1100000135627 v1 10
1670.150000013345 v1 10
1659.2100000131063 v1 10
1680.870000013579 v1 9
1697.0800000139332 v1 8
1688.050000013736 v1 8
1680.0600000135616 v1 8
1674.2200000134342 v1 8
1665.1700000132366 v1 8
1655.750000013031 v1 8
1679.5400000135503 v1 7
1694.980000013887 v1 6
1684.9100000136675 v1 6
1691.2200000138052 v1 10
1518.0100000100244 v1 6
2029.3700000211863 v1 6
2046.670000021564 v1 6
2348.590000028154 v1 14
2340.9100000279864 v1 14
2322.880000027593 v1 14
2313.12000002738 v1 14
2302.870000027156 v1 14
2346.7700000281143 v1 12
2340.6000000279796 v1 12
2325.51000002765 v1 12
2319.9800000275295 v1 12
2312.8700000273743 v1 12
2306.1500000272276 v1 12
2301.010000027115 v1 12
2346.3800000281058 v1 11
2325.6200000276526 v1 11
2305.5100000272137 v1 11
2341.4600000279984 v1 10
2324.58000002763 v1 10
2312.9600000273763 v1 10
2301.810000027133 v1 10
2308.0700000272695 v1 9
2346.210000028102 v1 8
2339.060000027946 v1 8
2325.6100000276524 v1 8
2318.800000027504 v1 8
2311.9600000273545 v1 8
2303.0700000271604 v1 8
2343.280000028038 v1 6
2356.930000028336 v1 0
2378.3400000288034 v1 0
2394.950000029166 v1 0
2371.31000002865 v1 1
2385.0300000289494 v1 8
2376.950000028773 v1 8
2369.290000028606 v1 8
2361.7200000284406 v1 8
2354.500000028283 v1 8
2396.8900000292083 v1 6
2388.1100000290166 v1 6
2378.540000028808 v1 6
2369.9600000286205 v1 6
2361.920000028445 v1 6
2353.630000028264 v1 6
2399.9200000292744 v1 5
2377.8500000287927 v1 5
2334.440000027845 v1 6
2363.710000028484 v1 5
2381.3800000288697 v1 4
2370.85000002864 v1 4
2358.5600000283716 v1 4
2399.440000029264 v1 3
2393.220000029128 v1 3
2381.310000028868 v1 3
2375.580000028743 v1 3
2367.9800000285773 v1 3
2362.100000028449 v1 3
2354.7900000282893 v1 3
